Season,HomeTeam,AwayTeam,HomePossession,AwayPossession,HomeTouches,AwayTouches,HomePasses,AwayPasses,HomeTackles,AwayTackles,HomeClearances,AwayClearances,HomeOffsides,AwayOffsides
2010/11,Stoke City,Newcastle United,39.6,60.4,433,568,233,362,20,20,39,31,5,2
2010/11,Tottenham Hotspur,West Ham United,59.3,40.7,739,579,501,347,28,27,22,41,1,0
2010/11,West Bromwich Albion,Arsenal,26.1,73.9,445,877,232,663,16,17,44,17,5,3
2010/11,Wigan Athletic,Birmingham City,60.7,39.3,659,509,443,291,21,22,29,34,1,1
2010/11,Chelsea,Manchester City,58.7,41.3,727,557,494,340,27,24,21,33,3,0
2010/11,Sunderland,Liverpool,52.2,47.8,654,621,430,396,27,32,18,34,1,2
2010/11,Arsenal,Blackburn Rovers,67.5,32.5,755,474,531,255,12,21,29,44,2,4
2010/11,Birmingham City,Bolton Wanderers,52.3,47.7,592,564,380,334,9,21,44,45,3,2
2010/11,Everton,Aston Villa,46.7,53.3,500,539,305,340,18,17,31,31,2,7
2010/11,Newcastle United,Wolverhampton Wanderers,42.6,57.4,476,570,273,374,14,19,29,30,3,3
2010/11,Stoke City,Chelsea,35.7,64.3,500,716,259,469,20,17,61,27,0,1
2010/11,West Bromwich Albion,Liverpool,50.7,49.3,605,588,400,381,19,26,21,29,1,3
2010/11,West Ham United,Manchester United,34,66,506,771,274,541,21,15,54,39,2,1
2010/11,Wigan Athletic,Tottenham Hotspur,45.7,54.3,572,639,357,436,17,22,15,31,2,0
2010/11,Fulham,Blackpool,34.6,65.4,517,778,295,577,24,23,42,34,4,3
2010/11,Manchester City,Sunderland,50.1,49.9,614,609,412,398,19,23,26,18,3,1
2010/11,Blackburn Rovers,Birmingham City,47.1,52.9,478,528,291,336,15,15,22,35,0,1
2010/11,Bolton Wanderers,West Ham United,41.7,58.3,505,596,279,395,18,16,35,29,1,2
2010/11,Chelsea,Wigan Athletic,52.5,47.5,662,629,432,400,30,23,12,32,0,2
2010/11,Manchester United,Fulham,47.8,52.2,670,706,472,519,12,20,20,28,3,0
2010/11,Sunderland,West Bromwich Albion,50.3,49.7,564,578,335,343,21,24,17,56,1,3
2010/11,Tottenham Hotspur,Stoke City,61,39,665,473,455,284,19,13,44,35,1,3
2010/11,Wolverhampton Wanderers,Everton,64.4,35.6,615,445,407,216,15,16,24,64,4,3
2010/11,Aston Villa,Newcastle United,49.7,50.3,602,591,379,388,25,16,19,30,4,3
2010/11,Blackpool,Arsenal,41.1,58.9,519,723,302,456,28,21,43,39,4,5
2010/11,Liverpool,Manchester City,53.1,46.9,750,687,527,465,31,27,16,17,5,0
2010/11,Birmingham City,Sunderland,44.8,55.2,534,601,323,387,22,13,39,21,4,1
2010/11,Blackpool,Wigan Athletic,49.3,50.7,642,662,416,443,26,30,27,32,2,2
2010/11,Everton,Blackburn Rovers,54.2,45.8,581,530,359,309,22,19,34,39,1,1
2010/11,West Bromwich Albion,Chelsea,40.4,59.6,589,780,390,582,13,23,27,9,0,9
2010/11,West Ham United,Aston Villa,47.1,52.9,574,625,369,414,13,17,32,27,5,3
2010/11,Arsenal,Liverpool,61.7,38.3,758,522,528,333,15,22,23,32,1,2
2010/11,Newcastle United,Manchester United,40.6,59.4,510,669,305,470,13,21,25,31,0,2
2010/11,Chelsea,Birmingham City,57.1,42.9,717,589,548,412,14,19,10,29,2,1
2010/11,Tottenham Hotspur,Arsenal,45.1,54.9,600,695,356,445,31,21,42,38,2,1
2010/11,Aston Villa,Stoke City,58.8,41.2,589,459,395,279,22,15,28,25,1,4
2010/11,Blackpool,Newcastle United,57.1,42.9,665,542,430,328,18,24,43,33,3,1
2010/11,Chelsea,West Ham United,67.5,32.5,786,483,594,266,19,18,19,31,4,1
2010/11,Liverpool,Birmingham City,53.5,46.5,677,594,475,411,21,14,24,12,1,2
2010/11,Manchester United,Everton,59.1,40.9,729,575,526,368,15,14,19,56,2,0
2010/11,Sunderland,Wigan Athletic,44.1,55.9,528,599,294,394,22,34,19,32,1,0
2010/11,Tottenham Hotspur,West Bromwich Albion,60.1,39.9,760,559,531,367,21,17,21,32,0,3
2010/11,Wolverhampton Wanderers,Fulham,42.4,57.6,516,646,318,433,14,17,28,43,3,3
2010/11,Bolton Wanderers,Arsenal,32.9,67.1,489,782,259,530,26,14,48,30,2,0
2010/11,Blackburn Rovers,Manchester City,32.8,67.2,440,710,245,506,15,19,33,32,2,3
2010/11,Stoke City,Wolverhampton Wanderers,35.6,64.4,443,712,265,511,21,11,32,37,0,2
2010/11,Fulham,Bolton Wanderers,51.9,48.1,635,607,401,378,13,28,27,36,2,0
2010/11,Blackburn Rovers,Bolton Wanderers,42.1,57.9,485,572,240,335,16,18,58,45,7,3
2010/11,Blackpool,Stoke City,56.4,43.6,607,499,348,250,19,19,62,49,0,1
2010/11,Chelsea,Tottenham Hotspur,52.4,47.6,684,672,473,430,35,31,9,23,3,1
2010/11,Sunderland,Fulham,50.3,49.7,689,682,463,464,20,15,21,46,4,5
2010/11,West Bromwich Albion,Aston Villa,41,59,480,612,301,431,16,24,25,8,2,4
2010/11,Wigan Athletic,Everton,50.3,49.7,576,560,387,360,19,16,34,20,1,1
2010/11,Arsenal,Manchester United,54.9,45.1,685,580,462,376,22,25,28,23,2,4
2010/11,Birmingham City,Wolverhampton Wanderers,42.9,57.1,459,545,287,360,15,11,31,20,1,3
2010/11,Liverpool,Newcastle United,46.3,53.7,554,620,367,406,26,7,20,14,4,0
2010/11,Manchester City,West Ham United,59.8,40.2,757,550,555,372,19,17,21,24,5,2
2010/11,Aston Villa,Wigan Athletic,48.3,51.7,560,607,371,403,32,20,17,20,2,0
2010/11,Bolton Wanderers,Sunderland,52.4,47.6,562,532,335,313,30,11,38,43,1,1
2010/11,Everton,Manchester City,48.6,51.4,553,599,346,380,19,16,31,40,1,1
2010/11,Newcastle United,Birmingham City,62.6,37.4,657,439,470,279,10,8,29,31,4,4
2010/11,Tottenham Hotspur,Blackpool,58.6,41.4,740,575,457,331,18,32,46,47,1,1
2010/11,West Ham United,Blackburn Rovers,62.1,37.9,596,435,350,215,15,23,43,57,6,2
2010/11,Manchester United,Chelsea,47.4,52.6,573,613,367,406,32,19,26,21,3,3
2010/11,Stoke City,Arsenal,26.6,73.4,388,773,193,570,23,19,31,23,2,1
2010/11,Wolverhampton Wanderers,West Bromwich Albion,45.4,54.6,551,644,327,419,30,15,26,22,5,2
2010/11,Fulham,Liverpool,49.1,50.9,687,684,452,475,17,25,47,31,1,1
2010/11,Manchester City,Tottenham Hotspur,38.1,61.9,584,810,362,588,26,25,53,33,3,1
2010/11,Blackburn Rovers,Manchester United,24.5,75.5,398,891,225,719,15,18,31,22,0,1
2010/11,Blackpool,Bolton Wanderers,50.9,49.1,565,548,347,341,20,20,50,27,7,3
2010/11,Sunderland,Wolverhampton Wanderers,59.6,40.4,710,530,494,318,17,23,24,42,1,4
2010/11,West Bromwich Albion,Everton,47.5,52.5,564,586,362,388,18,16,38,20,4,2
2010/11,Arsenal,Aston Villa,67.7,32.3,834,512,601,290,16,23,13,42,5,3
2010/11,Birmingham City,Fulham,57.2,42.8,661,555,445,339,7,17,30,63,5,0
2010/11,Chelsea,Newcastle United,64.2,35.8,685,452,484,264,20,23,20,31,2,3
2010/11,Liverpool,Tottenham Hotspur,53.5,46.5,670,633,450,403,19,19,16,61,2,0
2010/11,Wigan Athletic,West Ham United,58.7,41.3,679,534,443,296,17,23,18,35,0,2
2010/11,Manchester City,Stoke City,56.3,43.7,722,589,544,403,14,22,32,18,0,4
2010/11,Aston Villa,Liverpool,48.5,51.5,631,659,434,465,23,21,21,11,2,5
2010/11,Bolton Wanderers,Manchester City,40.5,59.5,520,709,309,472,22,23,22,51,0,1
2010/11,Everton,Chelsea,36.1,63.9,465,714,278,537,13,17,32,22,2,5
2010/11,Fulham,Arsenal,32.2,67.8,460,802,272,604,22,14,27,30,4,2
2010/11,Manchester United,Blackpool,58.5,41.5,745,585,561,386,15,19,20,25,3,1
2010/11,Newcastle United,West Bromwich Albion,54.6,45.4,593,528,402,343,29,11,13,21,3,5
2010/11,Stoke City,Wigan Athletic,50.8,49.2,592,591,358,360,31,29,20,40,2,3
2010/11,Tottenham Hotspur,Birmingham City,67.8,32.2,853,487,622,285,17,35,37,19,2,1
2010/11,West Ham United,Sunderland,51.2,48.8,657,663,431,424,21,31,17,30,4,0
2010/11,Wolverhampton Wanderers,Blackburn Rovers,58.3,41.7,572,487,360,266,10,9,26,64,2,2
