Season,HomeTeam,AwayTeam,HomePossession,AwayPossession,HomeTouches,AwayTouches,HomePasses,AwayPasses,HomeTackles,AwayTackles,HomeClearances,AwayClearances,HomeOffsides,AwayOffsides
2012/13,Swansea City,Tottenham Hotspur,62.7,37.3,874,606,639,377,30,24,23,50,4,0
2012/13,West Ham United,West Bromwich Albion,39.5,60.5,519,643,291,471,13,17,64,17,3,2
2012/13,Wigan Athletic,Norwich City,52.8,47.2,599,540,391,345,20,18,49,28,4,4
2012/13,Aston Villa,Liverpool,46.5,53.5,678,745,452,538,27,21,19,29,3,6
2012/13,Fulham,Queens Park Rangers,48.3,51.7,605,633,404,432,17,16,41,15,6,4
2012/13,Norwich City,Swansea City,34.7,65.3,499,795,294,571,24,18,32,40,0,1
2012/13,Reading,Southampton,39.4,60.6,563,787,312,520,28,22,20,50,1,6
2012/13,Stoke City,Aston Villa,45.6,54.4,529,606,333,406,15,22,22,39,2,3
2012/13,West Bromwich Albion,Arsenal,51.9,48.1,607,608,442,419,15,15,14,41,6,1
2012/13,Chelsea,Sunderland,61.7,38.3,726,513,514,319,20,23,27,26,3,1
2012/13,Liverpool,West Ham United,65,35,811,541,597,315,18,29,18,47,4,0
2012/13,Newcastle United,Fulham,49.6,50.4,622,634,404,432,20,20,24,46,4,0
2012/13,Queens Park Rangers,Wigan Athletic,32.1,67.9,491,774,264,589,29,21,23,26,3,2
2012/13,Tottenham Hotspur,Everton,61.9,38.1,791,541,516,309,19,34,44,44,2,2
2012/13,Manchester United,Manchester City,45,55,572,654,345,438,29,23,27,42,3,1
2012/13,Arsenal,Norwich City,67.9,32.1,809,484,616,287,25,19,15,38,3,4
2012/13,Aston Villa,Fulham,48.7,51.3,641,665,439,475,19,15,17,40,5,2
2012/13,Everton,Queens Park Rangers,60.2,39.8,613,511,399,276,26,24,12,52,2,6
2012/13,Reading,Liverpool,39.9,60.1,518,729,307,503,16,19,21,35,2,6
2012/13,Southampton,West Ham United,61.2,38.8,659,481,429,268,23,14,39,43,3,4
2012/13,Newcastle United,Sunderland,65.8,34.2,622,409,375,186,17,22,37,39,4,2
2012/13,Stoke City,Manchester United,42.2,57.8,507,672,343,472,21,19,17,38,0,2
2012/13,Arsenal,Everton,56.8,43.2,747,614,507,389,19,33,18,35,1,2
2012/13,Fulham,Chelsea,52.8,47.2,681,623,469,415,23,24,17,21,3,0
2012/13,Manchester City,Wigan Athletic,50.4,49.6,668,641,461,456,15,21,13,12,6,2
2012/13,West Ham United,Manchester United,33.5,66.5,498,794,292,598,15,20,28,35,2,1
2012/13,Fulham,Arsenal,28.8,71.2,480,945,285,768,17,14,19,24,8,3
2012/13,Norwich City,Reading,45.5,54.5,548,587,349,422,13,14,22,25,5,2
2012/13,Queens Park Rangers,Stoke City,48.9,51.1,488,482,267,269,21,25,35,20,4,2
2012/13,Sunderland,Everton,36.4,63.6,442,625,248,429,20,21,33,25,1,3
2012/13,Swansea City,Southampton,54.7,45.3,728,640,502,426,23,22,30,25,3,0
2012/13,West Bromwich Albion,Newcastle United,57.2,42.8,573,506,363,284,14,28,22,60,6,1
2012/13,West Ham United,Wigan Athletic,36.6,63.4,483,669,268,480,14,19,45,17,4,2
2012/13,Liverpool,Chelsea,57,43,710,592,499,385,18,24,24,22,1,1
2012/13,Tottenham Hotspur,Manchester City,45.3,54.7,615,679,394,488,24,20,30,31,4,2
2012/13,Manchester United,Aston Villa,51.9,48.1,740,693,553,528,25,23,15,20,4,0
2012/13,Everton,Fulham,53.9,46.1,625,562,420,364,23,14,21,34,4,4
2012/13,Manchester City,West Ham United,62,38,766,525,554,315,19,25,41,28,3,2
2012/13,Newcastle United,Liverpool,53.2,46.8,788,710,565,504,21,31,30,24,2,5
2012/13,Southampton,West Bromwich Albion,61.7,38.3,678,468,450,272,14,16,24,31,2,4
2012/13,Stoke City,Norwich City,47.5,52.5,507,563,337,373,14,14,19,49,4,1
2012/13,Wigan Athletic,Tottenham Hotspur,39,61,515,712,325,525,22,15,31,30,1,5
2012/13,Arsenal,Manchester United,51.8,48.2,678,662,499,464,18,15,19,43,1,1
2012/13,Chelsea,Swansea City,51.8,48.2,730,708,536,497,16,15,16,39,3,1
2012/13,Reading,Queens Park Rangers,46.1,53.9,521,603,311,387,14,12,32,33,1,2
2012/13,Aston Villa,Sunderland,55.5,44.5,672,582,474,376,18,22,18,38,2,1
2012/13,Fulham,Reading,49,51,620,646,409,437,18,13,25,27,2,3
2012/13,Norwich City,Aston Villa,53.7,46.3,571,531,386,342,11,15,20,49,2,1
2012/13,Queens Park Rangers,Arsenal,41.2,58.8,608,811,399,582,23,22,31,25,5,5
2012/13,Swansea City,Manchester City,38.1,61.9,555,792,388,640,17,8,22,17,2,2
2012/13,Tottenham Hotspur,Southampton,49.5,50.5,630,616,393,407,18,21,43,30,5,2
2012/13,West Bromwich Albion,Wigan Athletic,47.9,52.1,567,642,393,426,20,16,21,29,0,1
2012/13,West Ham United,Newcastle United,45.8,54.2,452,529,272,342,16,16,31,47,6,4
2012/13,Liverpool,Everton,54.8,45.2,682,596,451,366,23,33,19,31,3,1
2012/13,Manchester United,Chelsea,48.7,51.3,575,579,393,414,15,16,32,18,5,2
2012/13,Sunderland,Stoke City,47.6,52.4,532,551,331,367,17,17,23,23,0,3
2012/13,Manchester City,West Bromwich Albion,53.6,46.4,658,585,438,378,15,12,39,26,0,1
2012/13,Wigan Athletic,Swansea City,53.3,46.7,689,626,488,427,19,24,13,28,1,1
2012/13,Chelsea,Tottenham Hotspur,44.1,55.9,545,675,335,437,29,21,22,44,3,3
2012/13,Aston Villa,Chelsea,43.2,56.8,600,691,371,500,19,12,32,30,4,2
2012/13,Everton,West Ham United,64.7,35.3,702,430,493,264,11,18,24,31,3,0
2012/13,Fulham,Liverpool,48.4,51.6,703,735,513,544,14,23,26,24,3,2
2012/13,Manchester United,Swansea City,52.1,47.9,694,667,557,507,11,7,20,29,2,0
2012/13,Norwich City,West Bromwich Albion,48.1,51.9,588,628,409,451,16,17,13,36,2,2
2012/13,Queens Park Rangers,Newcastle United,56.2,43.8,648,556,445,360,22,24,18,27,7,4
2012/13,Stoke City,Tottenham Hotspur,32.7,67.3,431,746,231,516,25,11,31,53,0,4
2012/13,Sunderland,Southampton,36,64,500,759,274,510,24,14,47,32,1,1
2012/13,Arsenal,Wigan Athletic,47.5,52.5,646,724,452,513,24,13,14,18,2,5
2012/13,Reading,Manchester City,38.7,61.3,540,780,361,597,12,12,26,21,1,2
2012/13,Chelsea,Everton,43.5,56.5,601,734,387,524,23,22,17,29,1,1
2012/13,Liverpool,Queens Park Rangers,66.4,33.6,826,532,607,311,14,24,10,42,2,1
2012/13,Manchester City,Norwich City,60.3,39.7,667,505,497,317,17,14,25,24,2,2
2012/13,Newcastle United,Arsenal,50.7,49.3,656,645,467,458,20,32,24,18,2,2
2012/13,Southampton,Stoke City,63,37,710,482,522,296,20,17,31,35,3,2
2012/13,Swansea City,Fulham,64.4,35.6,859,573,654,367,20,18,5,44,5,1
2012/13,Tottenham Hotspur,Sunderland,68.2,31.8,728,448,467,222,18,24,37,43,4,2
2012/13,West Bromwich Albion,Manchester United,35.4,64.6,477,779,321,601,19,15,15,20,4,2
2012/13,West Ham United,Reading,48.4,51.6,565,551,352,369,17,15,32,26,5,0
2012/13,Wigan Athletic,Aston Villa,54,46,683,625,512,432,25,15,22,13,2,4
