Season,HomeTeam,AwayTeam,HomePossession,AwayPossession,HomeTouches,AwayTouches,HomePasses,AwayPasses,HomeTackles,AwayTackles,HomeClearances,AwayClearances,HomeOffsides,AwayOffsides
2014/15,Everton,Southampton,45.1,54.9,604,681,381,455,15,23,46,25,0,2
2014/15,Leicester City,West Ham United,49.6,50.4,574,605,358,370,14,16,36,56,3,1
2014/15,Manchester United,Aston Villa,76.4,23.6,920,412,736,234,16,16,19,35,0,2
2014/15,Swansea City,Hull City,58.4,41.6,794,611,630,433,17,16,28,17,2,1
2014/15,West Bromwich Albion,Queens Park Rangers,55,45,665,587,455,388,13,16,12,50,3,3
2014/15,Burnley,Tottenham Hotspur,40,60,541,750,330,537,20,18,31,32,4,3
2014/15,Sunderland,Newcastle United,53.2,46.8,579,549,346,309,27,20,22,34,2,1
2014/15,Crystal Palace,Manchester City,25.9,74.1,448,887,238,667,24,23,34,14,2,0
2014/15,Aston Villa,Queens Park Rangers,63.8,36.2,684,496,464,259,15,27,20,64,4,2
2014/15,Burnley,Arsenal,31.8,68.2,529,917,307,688,15,15,46,36,3,2
2014/15,Southampton,Hull City,54,46,742,648,550,463,19,20,27,24,2,0
2014/15,Sunderland,Crystal Palace,53.7,46.3,615,569,405,355,28,17,18,22,2,2
2014/15,Swansea City,Everton,50.9,49.1,625,607,449,440,18,14,18,24,2,1
2014/15,Tottenham Hotspur,Aston Villa,57,43,695,553,468,363,19,32,17,20,5,2
2014/15,West Bromwich Albion,Leicester City,45.9,54.1,511,577,316,355,16,23,33,26,0,3
2014/15,West Ham United,Stoke City,35.3,64.7,439,632,235,428,15,8,59,23,2,4
2014/15,Manchester United,Manchester City,58.6,41.4,764,568,546,385,15,22,34,25,3,3
2014/15,Queens Park Rangers,Chelsea,39.9,60.1,527,706,304,470,25,17,45,50,4,3
2014/15,Liverpool,Newcastle United,61.8,38.2,759,549,550,329,23,21,23,26,3,2
2014/15,Chelsea,Manchester United,29.6,70.4,456,882,283,664,29,21,31,24,2,3
2014/15,Crystal Palace,West Bromwich Albion,68.1,31.9,705,453,460,221,21,24,29,49,1,2
2014/15,Everton,Burnley,65.6,34.4,706,447,506,263,14,8,38,36,1,0
2014/15,Leicester City,Swansea City,41.1,58.9,572,752,355,534,32,14,18,45,0,3
2014/15,Stoke City,Southampton,48.3,51.7,614,653,412,447,14,25,20,29,3,2
2014/15,Manchester City,West Ham United,66.8,33.2,850,511,675,336,16,15,20,27,5,4
2014/15,Newcastle United,Tottenham Hotspur,38.9,61.1,563,780,327,544,44,21,14,20,1,5
2014/15,Burnley,Leicester City,59.9,40.1,656,486,406,273,9,19,64,45,1,2
2014/15,Crystal Palace,Hull City,46.5,53.5,565,616,351,401,18,17,32,33,5,0
2014/15,Manchester City,Aston Villa,44.9,55.1,595,690,428,519,9,13,21,12,1,6
2014/15,Newcastle United,Swansea City,48.2,51.8,635,683,410,460,31,20,24,40,0,3
2014/15,Queens Park Rangers,West Ham United,53.8,46.2,522,514,305,269,14,20,39,71,3,4
2014/15,Southampton,Tottenham Hotspur,36.2,63.8,532,789,325,603,15,20,24,32,5,2
2014/15,Stoke City,Sunderland,60.5,39.5,646,504,415,274,19,18,20,35,2,1
2014/15,West Bromwich Albion,Liverpool,26.8,73.2,441,877,236,673,33,10,38,21,1,1
2014/15,Arsenal,Chelsea,57,43,772,627,568,447,16,24,20,40,4,3
2014/15,Everton,Manchester United,34.9,65.1,506,795,307,576,23,14,22,22,1,2
2014/15,Hull City,Liverpool,31.2,68.8,467,799,260,591,30,28,22,20,1,0
2014/15,Leicester City,Chelsea,37.1,62.9,540,836,349,609,23,8,34,35,4,3
2014/15,Aston Villa,Everton,50.4,49.6,624,607,441,429,18,14,22,24,0,3
2014/15,Leicester City,Newcastle United,47.9,52.1,538,571,301,341,29,19,29,36,3,1
2014/15,Liverpool,Queens Park Rangers,62.1,37.9,690,482,475,284,24,21,31,22,3,3
2014/15,Manchester United,West Bromwich Albion,79.7,20.3,928,360,720,185,15,13,12,39,3,0
2014/15,Sunderland,Southampton,43.7,56.3,578,673,374,481,19,20,26,12,3,3
2014/15,Swansea City,Stoke City,47.4,52.6,625,641,413,472,12,22,21,25,1,0
2014/15,West Ham United,Burnley,60.2,39.8,658,524,454,307,5,10,29,43,2,2
2014/15,Chelsea,Crystal Palace,61.7,38.3,767,546,556,322,24,26,38,27,1,2
2014/15,Tottenham Hotspur,Manchester City,55,45,728,622,488,399,20,16,33,26,2,1
2014/15,Hull City,Arsenal,32.3,67.7,476,863,315,685,13,17,21,27,4,1
2014/15,Aston Villa,West Ham United,58.2,41.8,674,518,475,336,10,19,32,43,1,3
2014/15,Crystal Palace,Manchester United,37.5,62.5,462,682,267,477,9,26,18,48,4,1
2014/15,Everton,Sunderland,73,27,801,428,595,230,15,25,18,41,2,1
2014/15,Hull City,Burnley,54.5,45.5,631,589,440,379,16,13,24,52,1,1
2014/15,Leicester City,Southampton,30.8,69.2,487,789,255,585,21,18,36,15,0,1
2014/15,Newcastle United,West Bromwich Albion,60.7,39.3,672,523,440,292,24,28,15,42,0,2
2014/15,Stoke City,Tottenham Hotspur,45,55,546,646,337,431,15,11,41,36,5,1
2014/15,Chelsea,Liverpool,47.8,52.2,606,668,433,468,24,18,13,24,1,3
2014/15,Manchester City,Queens Park Rangers,59.5,40.5,687,519,492,333,15,17,31,17,1,5
2014/15,Arsenal,Swansea City,67.9,32.1,962,555,762,359,16,24,9,18,1,1
2014/15,Burnley,Stoke City,45.7,54.3,591,683,368,445,11,24,28,44,1,3
2014/15,Liverpool,Crystal Palace,66.3,33.7,793,510,586,291,20,20,29,26,1,3
2014/15,Queens Park Rangers,Newcastle United,47.5,52.5,560,622,315,338,34,30,39,40,1,1
2014/15,Southampton,Aston Villa,35.6,64.4,460,719,295,547,10,7,29,25,3,1
2014/15,Sunderland,Leicester City,50.6,49.4,542,524,304,290,23,21,37,33,2,0
2014/15,Tottenham Hotspur,Hull City,55.7,44.3,706,586,524,401,18,19,34,18,0,5
2014/15,West Ham United,Everton,45.3,54.7,575,660,364,446,15,23,28,39,2,2
2014/15,Manchester United,Arsenal,57.4,42.6,772,639,560,414,37,17,26,22,8,2
2014/15,Swansea City,Manchester City,47.1,52.9,683,732,463,530,20,23,18,14,0,2
2014/15,West Bromwich Albion,Chelsea,40.5,59.5,580,779,422,623,19,16,23,13,1,1
2014/15,Arsenal,Sunderland,75.1,24.9,1008,466,798,273,12,20,8,41,0,1
2014/15,Arsenal,West Bromwich Albion,63.7,36.3,808,526,637,359,15,20,13,14,1,3
2014/15,Aston Villa,Burnley,63.3,36.7,745,486,530,319,9,16,32,32,1,1
2014/15,Chelsea,Sunderland,64.6,35.4,803,508,617,342,9,16,9,23,1,1
2014/15,Crystal Palace,Swansea City,47.4,52.6,566,616,342,389,20,23,23,33,2,0
2014/15,Everton,Tottenham Hotspur,40.4,59.6,588,826,409,624,15,15,20,21,2,4
2014/15,Hull City,Manchester United,40.9,59.1,518,699,336,525,17,17,9,39,6,0
2014/15,Leicester City,Queens Park Rangers,45.7,54.3,565,628,350,422,16,18,25,25,3,1
2014/15,Manchester City,Southampton,54.5,45.5,670,602,475,393,16,21,29,16,0,7
2014/15,Newcastle United,West Ham United,40.8,59.2,538,687,323,486,25,17,15,31,1,3
2014/15,Stoke City,Liverpool,45.5,54.5,637,689,431,514,18,20,23,17,1,1
